公告,#genre#
明珠台,mitv://135.148.104.228:19806/066930b0d2764f05a9b8a0019efe82fe$LR•IPV4『线路4』
明珠台,mitv://135.148.104.228:19806/6ea5ab8d22f04024b3fac9bfb2b243aa$LR•IPV4『线路5』
18台,P2p://generationnexxxt.com:19806/2cd619b81446414fb605daa1e86bebd6$LR•IPV4『线路1』
18台,mitv://135.148.104.228:19806/2cd619b81446414fb605daa1e86bebd6$LR•IPV4『线路2』
澳门-MACAU,P2p://generationnexxxt.com:19806/b08e564af8cf49e2a0fadaf4978a04cf$LR•IPV4『线路1』
澳门-MACAU,mitv://135.148.104.228:19806/a2bbc4a4feec4168804624c67fdea801$LR•IPV4『线路2』
HKC 18,P2p://generationnexxxt.com:19806/e38b0ea6a9174a92bf7f30a36d4e0fe9$LR•IPV4
澳门莲花,mitv://135.148.104.228:19806/cd6e7bcddc7c4e6ea2e6d7b6dfa03ae8$LR•IPV4『线路1』
澳门莲花,mitv://135.148.104.228:19806/f7ac1f0fdbe64fcc82cee29e0b590242$LR•IPV4『线路2』
香港国际财经台,mitv://135.148.104.228:19806/b6594fa379204fc5b11ba4bc3fe7d932$LR•IPV4『线路1』
香港国际财经台,mitv://generationnexxxt.com:19806/bddf0c6b88474142a2cab7219a93af54$LR•IPV4『线路2』
港台电视,P2p://generationnexxxt.com:19806/66ae0d840005a10ee8285dce7b7d2800$LR•IPV4
📡  台湾频道p2p,#genre#
中天新闻,https://aktv.top/AKTV/live/aktv/null-8/AKTV.m3u8$LR•IPV4『线路1』
中天新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv009$LR•IPV4『线路2』
中天新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv009$LR•IPV4『线路3』
中视新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv074$LR•IPV4『线路1』
中视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv074$LR•IPV4『线路2』
东森新闻台,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv152$LR•IPV4『线路1』
东森新闻台,https://litv.zapi.us.kg/?id=4gtv-4gtv152$LR•IPV4『线路2』
东森新闻台,mitv://generationnexxxt.com:19806/311e31668d704df7ade8a4d5e745d49b$LR•IPV4『线路3』
民视新闻,https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv13$LR•IPV4『线路1』
民视新闻,https://litv.zapi.us.kg/?id=litv-ftv13$LR•IPV4『线路2』
镜新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv075$LR•IPV4『线路1』
镜新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv075$LR•IPV4『线路2』
镜新闻,mitv://generationnexxxt.com:19806/65372d81bcb84ef4b76dd34a6f0e32bc$LR•IPV4『线路3』
台视新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv051$LR•IPV4『线路1』
台视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv051$LR•IPV4『线路2』
台视财经,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv056$LR•IPV4『线路1』
台视财经,https://litv.zapi.us.kg/?id=4gtv-4gtv056$LR•IPV4『线路2』
华视新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv052$LR•IPV4『线路1』
华视新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv052$LR•IPV4『线路2』
华视新闻,mitv://generationnexxxt.com:19806/ad4759ce4ff244efaa766154165e5d39$LR•IPV4『线路3』
寰宇新闻台湾,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn15$LR•IPV4『线路1』
寰宇新闻台湾,https://litv.zapi.us.kg/?id=litv-longturn15$LR•IPV4『线路2』
寰宇新闻,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn14$LR•IPV4『线路1』
寰宇新闻,https://litv.zapi.us.kg/?id=litv-longturn14$LR•IPV4『线路2』
TVBS新闻,https://aktv.top/AKTV/live/aktv/tvbs-1/AKTV.m3u8$LR•IPV4『线路1』
TVBS新闻,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv072$LR•IPV4『线路2』
TVBS新闻,https://litv.zapi.us.kg/?id=4gtv-4gtv072$LR•IPV4『线路3』
TVBS,https://aktv.top/AKTV/live/aktv/tvbs/AKTV.m3u8$LR•IPV4『线路1』
TVBS,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv073$LR•IPV4『线路2』
TVBS,https://litv.zapi.us.kg/?id=4gtv-4gtv073$LR•IPV4『线路3』
华视,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv041$LR•IPV4『线路1』
华视,https://litv.zapi.us.kg/?id=4gtv-4gtv041$LR•IPV4『线路2』
民视第一台,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv003$LR•IPV4『线路1』
民视第一台,https://litv.zapi.us.kg/?id=4gtv-4gtv003$LR•IPV4『线路2』
民视旅游,https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv07$LR•IPV4『线路1』
民视旅游,https://litv.zapi.us.kg/?id=litv-ftv07$LR•IPV4『线路2』
民视综艺,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv004$LR•IPV4『线路1』
民视综艺,https://litv.zapi.us.kg/?id=4gtv-4gtv004$LR•IPV4『线路2』
民视影剧,https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv09$LR•IPV4『线路1』
民视影剧,https://litv.zapi.us.kg/?id=litv-ftv09$LR•IPV4『线路2』
公视戏剧,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/4gtv-4gtv042$LR•IPV4『线路1』
公视戏剧,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv042$LR•IPV4『线路2』
公视戏剧,https://litv.zapi.us.kg/?id=4gtv-4gtv042$LR•IPV4『线路3』
公视,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv066$LR•IPV4『线路1』
公视,https://litv.zapi.us.kg/?id=4gtv-4gtv066$LR•IPV4『线路2』
采昌,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv049$LR•IPV4『线路1』
采昌,https://litv.zapi.us.kg/?id=4gtv-4gtv049$LR•IPV4『线路2』
TVBS精采,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv067$LR•IPV4『线路1』
TVBS精采,https://litv.zapi.us.kg/?id=4gtv-4gtv067$LR•IPV4『线路2』
TVBS欢乐,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv068$LR•IPV4『线路1』
TVBS欢乐,https://litv.zapi.us.kg/?id=4gtv-4gtv068$LR•IPV4『线路2』
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8$LR•IPV4『线路1』
AMC电影,http://104.244.79.187:5050/litv/4gtv-4gtv017$LR•IPV4『线路2』
AMC电影,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv017$LR•IPV4『线路3』
AMC电影,https://litv.zapi.us.kg/?id=4gtv-4gtv017$LR•IPV4『线路4』
八大综合,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv039$LR•IPV4『线路1』
八大综合,https://litv.zapi.us.kg/?id=4gtv-4gtv039$LR•IPV4『线路2』
八大精彩,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv034$LR•IPV4『线路1』
八大精彩,https://litv.zapi.us.kg/?id=4gtv-4gtv034$LR•IPV4『线路2』
中视菁采,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv064$LR•IPV4『线路1』
中视菁采,https://litv.zapi.us.kg/?id=4gtv-4gtv064$LR•IPV4『线路2』
中视经典,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv080$LR•IPV4『线路1』
中视经典,https://litv.zapi.us.kg/?id=4gtv-4gtv080$LR•IPV4『线路2』
龙华卡通,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn01$LR•IPV4『线路1』
龙华卡通,https://litv.zapi.us.kg/?id=litv-longturn01$LR•IPV4『线路2』
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8$LR•IPV4『线路1』
龙华电影,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/litv-longturn03$LR•IPV4『线路2』
龙华电影,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn03$LR•IPV4『线路3』
龙华电影,https://litv.zapi.us.kg/?id=litv-longturn03$LR•IPV4『线路4』
龙华电影,mitv://generationnexxxt.com:19806/40368423d7dc44baaac3fbfc644ee9bf$LR•IPV4『线路5』
龙华日韩,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn11$LR•IPV4『线路1』
龙华日韩,https://litv.zapi.us.kg/?id=litv-longturn11$LR•IPV4『线路2』
龙华偶像,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn12$LR•IPV4『线路1』
龙华偶像,https://litv.zapi.us.kg/?id=litv-longturn12$LR•IPV4『线路2』
龙华戏剧,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/litv-longturn18$LR•IPV4『线路1』
龙华戏剧,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn18$LR•IPV4『线路2』
龙华戏剧,https://litv.zapi.us.kg/?id=litv-longturn18$LR•IPV4『线路3』
龙华戏剧,mitv://generationnexxxt.com:19806/b3526dee03424c8090e6d4d5e787c56b$LR•IPV4『线路4』
龙华经典,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn21$LR•IPV4『线路1』
龙华经典,https://litv.zapi.us.kg/?id=litv-longturn21$LR•IPV4『线路2』
靖洋戏剧,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv045$LR•IPV4『线路1』
靖洋戏剧,https://litv.zapi.us.kg/?id=4gtv-4gtv045$LR•IPV4『线路2』
靖天综合,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv046$LR•IPV4『线路1』
靖天综合,https://litv.zapi.us.kg/?id=4gtv-4gtv046$LR•IPV4『线路2』
靖天日本,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv047$LR•IPV4『线路1』
靖天日本,https://litv.zapi.us.kg/?id=4gtv-4gtv047$LR•IPV4『线路2』
靖天欢乐,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv054$LR•IPV4『线路1』
靖天欢乐,https://litv.zapi.us.kg/?id=4gtv-4gtv054$LR•IPV4『线路2』
靖天映画,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv055$LR•IPV4『线路1』
靖天映画,https://litv.zapi.us.kg/?id=4gtv-4gtv055$LR•IPV4『线路2』
靖天映画,mitv://generationnexxxt.com:19806/02870872a71c4d2296b35dd02d5a9973$LR•IPV4『线路3』
靖洋卡通,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv057$LR•IPV4『线路1』
靖洋卡通,https://litv.zapi.us.kg/?id=4gtv-4gtv057$LR•IPV4『线路2』
靖天戏剧,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv058$LR•IPV4『线路1』
靖天戏剧,https://litv.zapi.us.kg/?id=4gtv-4gtv058$LR•IPV4『线路2』
靖天电影,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/4gtv-4gtv061$LR•IPV4『线路1』
靖天电影,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv061$LR•IPV4『线路2』
靖天电影,https://litv.zapi.us.kg/?id=4gtv-4gtv061$LR•IPV4『线路3』
靖天体乐,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv062$LR•IPV4『线路1』
靖天体乐,https://litv.zapi.us.kg/?id=4gtv-4gtv062$LR•IPV4『线路2』
靖天国际,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv06$LR•IPV4『线路1』
靖天国际,https://litv.zapi.us.kg/?id=4gtv-4gtv06$LR•IPV4『线路2』
靖天资讯,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv065$LR•IPV4『线路1』
靖天资讯,https://litv.zapi.us.kg/?id=4gtv-4gtv065$LR•IPV4『线路2』
博斯魅力,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn04$LR•IPV4『线路1』
博斯魅力,https://litv.zapi.us.kg/?id=litv-longturn04$LR•IPV4『线路2』
博斯高球2,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn06$LR•IPV4『线路1』
博斯高球2,https://litv.zapi.us.kg/?id=litv-longturn06$LR•IPV4『线路2』
博斯运动2,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn08$LR•IPV4『线路1』
博斯运动2,https://litv.zapi.us.kg/?id=litv-longturn08$LR•IPV4『线路2』
博斯网球,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn09$LR•IPV4『线路1』
博斯网球,https://litv.zapi.us.kg/?id=litv-longturn09$LR•IPV4『线路2』
博斯无限2,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn13$LR•IPV4『线路1』
博斯无限2,https://litv.zapi.us.kg/?id=litv-longturn13$LR•IPV4『线路2』
生活英语,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn20$LR•IPV4『线路1』
生活英语,https://litv.zapi.us.kg/?id=litv-longturn20$LR•IPV4『线路2』
台湾戏剧,https://iptv.vip-tptv.xyz/litv.php?id=litv-longturn22$LR•IPV4『线路1』
台湾戏剧,https://litv.zapi.us.kg/?id=litv-longturn22$LR•IPV4『线路2』
三立综艺,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv006$LR•IPV4『线路1』
三立综艺,https://litv.zapi.us.kg/?id=4gtv-4gtv006$LR•IPV4『线路2』
时尚运动,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv014$LR•IPV4『线路1』
时尚运动,https://litv.zapi.us.kg/?id=4gtv-4gtv014$LR•IPV4『线路2』
台湾客家,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv043$LR•IPV4『线路1』
台湾客家,https://litv.zapi.us.kg/?id=4gtv-4gtv043$LR•IPV4『线路2』
靖天卡通,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv044$LR•IPV4『线路1』
靖天卡通,https://litv.zapi.us.kg/?id=4gtv-4gtv044$LR•IPV4『线路2』
非凡商业,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv048$LR•IPV4『线路1』
非凡商业,https://litv.zapi.us.kg/?id=4gtv-4gtv048$LR•IPV4『线路2』
古典音乐,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv059$LR•IPV4『线路1』
古典音乐,https://litv.zapi.us.kg/?id=4gtv-4gtv059$LR•IPV4『线路2』
国会频道2,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv085$LR•IPV4『线路1』
国会频道2,https://litv.zapi.us.kg/?id=4gtv-4gtv085$LR•IPV4『线路2』
东森财经,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv153$LR•IPV4『线路1』
东森财经,https://litv.zapi.us.kg/?id=4gtv-4gtv153$LR•IPV4『线路2』
ELTA娱乐,https://iptv.vip-tptv.xyz/litv.php?id=4gtv-4gtv070$LR•IPV4『线路1』
ELTA娱乐,https://litv.zapi.us.kg/?id=4gtv-4gtv070$LR•IPV4『线路2』
爱放,https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv15$LR•IPV4『线路1』
爱放,https://litv.zapi.us.kg/?id=litv-ftv15$LR•IPV4『线路2』
好消息2,https://iptv.vip-tptv.xyz/litv.php?id=litv-ftv17$LR•IPV4『线路1』
好消息2,https://litv.zapi.us.kg/?id=litv-ftv17$LR•IPV4『线路2』
📡  新闻频道p2p,#genre#
中天新闻台,mitv://generationnexxxt.com:19806/1180a44e6cef425e826c3e798f7f3ea9$LR•IPV4
中视新闻台,mitv://generationnexxxt.com:19806/75f4ea0339f14b62b1df49ede1723daa$LR•IPV4
寰宇新闻台,https://aktv.top/AKTV/live/aktv/null-9/AKTV.m3u8$LR•IPV4『线路1』
寰宇新闻台,mitv://generationnexxxt.com:19806/33c00ed7adda475f9afe8adbd600bd9a$LR•IPV4『线路2』
台视新闻台,mitv://generationnexxxt.com:19806/3e72f4e960264195b41106221611a5a7$LR•IPV4
寰宇新闻台湾台,mitv://generationnexxxt.com:19806/eca259193814499a8bea04411ffceb1e$LR•IPV4
台视财经台,mitv://generationnexxxt.com:19806/adf452cad7a246ca8ccc8301f8184c6e$LR•IPV4
CNN,mitv://generationnexxxt.com:19806/88e503d015b54c75866ce86732601017$LR•IPV4
东森新闻台(备),mitv://generationnexxxt.com:19806/f848bf771436495b9ce252af20bea6e2$LR•IPV4
壹电视新闻台,mitv://generationnexxxt.com:19806/dc5cf9b6bd4a43aa973b9beea88e631b$LR•IPV4
年代新闻(备),mitv://generationnexxxt.com:19806/00b0fb08552945cbbaf718f9d815ca73$LR•IPV4
民视新闻台,mitv://generationnexxxt.com:19806/96f9b2974a86449f9a6f881b4e23ca03$LR•IPV4
三立新闻台,mitv://generationnexxxt.com:19806/27c4d09b970a447dae2ef153650b7ac1$LR•IPV4
TVBS新闻台,mitv://generationnexxxt.com:19806/53f80a10fb054d5ab0649a59980025a9$LR•IPV4
东森财经新闻台,mitv://generationnexxxt.com:19806/5634f613b7f84f81a5c56a6af4311d57$LR•IPV4
非凡新闻台,mitv://generationnexxxt.com:19806/3d7f2e1d0e04407ba29c656092041b09$LR•IPV4
年代新闻,mitv://generationnexxxt.com:19806/f8c807d770a8429da9d058b516902907$LR•IPV4
中天新闻台(B),mitv://147.135.39.171:9906/668829a300087a07bea90b34300003a6$LR•IPV4
无线新闻台(B),mitv://generationnexxxt.com:19806/132be793de424970abd09ef9fe09db07$LR•IPV4
now财经台(B),mitv://generationnexxxt.com:19806/415e15f33f8b4b5b95a400a406abd534$LR•IPV4
Fox News(B),mitv://generationnexxxt.com:19806/95842d0c7228442a91d0e8a46a8ee1c9$LR•IPV4
三立iNEWS(B),mitv://generationnexxxt.com:19806/1d4ae63a90fa4f77b866e6f907a2c82c$LR•IPV4
香港国际财经台(B),mitv://generationnexxxt.com:19806/b6594fa379204fc5b11ba4bc3fe7d932$LR•IPV4
BBC World News(B),mitv://generationnexxxt.com:19806/7fa4771def7c4896b1b9ea7e022f278c$LR•IPV4
now新闻台(B),mitv://generationnexxxt.com:19806/b9ba3f0b06b14fe69ac2cbf51c77d816$LR•IPV4
三立新闻台(B),mitv://generationnexxxt.com:19806/69427a93f58247d1a31f424cbadc6c4d$LR•IPV4
东森新闻台(B),mitv://generationnexxxt.com:19806/e9f96143b31a4e869309a60c27c66bc4$LR•IPV4
TVBS新闻台(B),mitv://generationnexxxt.com:19806/bb6082c57bae466b9e6c64ba43f2c1e1$LR•IPV4
年代新闻(B),mitv://generationnexxxt.com:19806/cd32e0feca2244288f8a878d7aacf0fc$LR•IPV4
非凡新闻台(B),mitv://generationnexxxt.com:19806/a404066e65af4566931c773a385ed1e3$LR•IPV4
NHK新闻资讯台,mitv://generationnexxxt.com:19806/6dd38f99d9ca484aa3f0a2a50f60ba0f$LR•IPV4
CGTN,https://0472.org/hls/cgtn.m3u8$LR•IPV4『线路1』
CGTN,mitv://generationnexxxt.com:19806/1b5e656dd2604b7e9af1133db1f40955$LR•IPV4『线路2』
BBC World News,mitv://generationnexxxt.com:19806/68b66fcb526a469c95968a8a62c27f01$LR•IPV4『线路1』
BBC World News,mitv://generationnexxxt.com:19806/f666946be06f45e8a2e08ebf1136d385$LR•IPV4『线路2』
CNBC,mitv://generationnexxxt.com:19806/0c7b37b4c3254709945af2916fe4848b$LR•IPV4
Bloomberg TV,mitv://generationnexxxt.com:19806/b7a11fd04a2f4a44acdab32693edee1e$LR•IPV4
CNA,mitv://generationnexxxt.com:19806/061076408ecc4e4c97af6cbe74f897d9$LR•IPV4
TNN 16,mitv://generationnexxxt.com:19806/7462454333594bef83cd252fa653d14e$LR•IPV4
JKN 18,mitv://generationnexxxt.com:19806/5e7619bcc3d648419a7be15d55b0a6df$LR•IPV4
三立iNEWS,mitv://generationnexxxt.com:19806/6ec25b8c951a47cfb921435fb1968c16$LR•IPV4
Sky News,mitv://generationnexxxt.com:19806/82241dd85d9e4dad885f1c12b11e3d2e$LR•IPV4
Euronews,mitv://generationnexxxt.com:19806/43dedaf8037e43ceb06f46baa4391692$LR•IPV4
France24,mitv://generationnexxxt.com:19806/cff5534d052046bf8a4d8b2047aaa7c0$LR•IPV4
600TV,mitv://generationnexxxt.com:19806/cc580b16770e42c081a08a4ee737b28b$LR•IPV4
非凡商业台,mitv://generationnexxxt.com:19806/75d635caf96142a3807ed6c5f7e6240d$LR•IPV4
CBSN,mitv://generationnexxxt.com:19806/3d6d0c5a24e847369695ae867576a4e9$LR•IPV4
Fox News,mitv://generationnexxxt.com:19806/a6e8a65e41004e1dbc0ee1c762a5d30e$LR•IPV4『线路1』
Fox News,mitv://generationnexxxt.com:19806/f8b4af1fac554568956d500f533ed0cf$LR•IPV4『线路2』
NDTV,mitv://generationnexxxt.com:19806/ed51f8ce798c4eb6b1d55d499370d722$LR•IPV4
ABC Australia,mitv://generationnexxxt.com:19806/cab3e899c937431f812c75c84b5cdf5f$LR•IPV4
CNN USA,mitv://generationnexxxt.com:19806/2c9b8717e3bc4b01b2a76d8ae7ad9776$LR•IPV4
CBC News,mitv://generationnexxxt.com:19806/fda21da704634e48b989ed9d33807e01$LR•IPV4
MSNBC,mitv://generationnexxxt.com:19806/81bf2e7056d94f06a8efb784036f8d38$LR•IPV4
CTV News,mitv://generationnexxxt.com:19806/236beb5caf9a4a66afcca1d7cc0a104d$LR•IPV4
Business News Network,mitv://generationnexxxt.com:19806/0634014988a34226a3a034b527309099$LR•IPV4
CP24,mitv://generationnexxxt.com:19806/1e461dd783af47a395e0bb79180148d2$LR•IPV4
The Weather Network,mitv://generationnexxxt.com:19806/95294525f47d423081bec37b4a5f1537$LR•IPV4
The Weather Channel,mitv://generationnexxxt.com:19806/118d5553ab4e4acc946d08c9d2299949$LR•IPV4
📡  电影频道p2p,#genre#
美亚电影台HD,mitv://generationnexxxt.com:19806/6c34f21c2c634e5db469a2971a6e4ed0$LR•IPV4
Smart知识台,mitv://generationnexxxt.com:19806/b90dd56d139b4ef9af62cfa2a07478f8$LR•IPV4
靖天电影台,mitv://generationnexxxt.com:19806/37bdc9a3001d4081a0f0885b317d7221$LR•IPV4
WARNER TV,mitv://generationnexxxt.com:19806/3565510269ca47e2b0183ec1cdeca375$LR•IPV4
amc电影台,mitv://generationnexxxt.com:19806/951cecbe3fd745498d5216c042600ccf$LR•IPV4
HBO Family,mitv://generationnexxxt.com:19806/a478d349433544c894aef4e3dc167d64$LR•IPV4
CatchPlay电影台,mitv://generationnexxxt.com:19806/6c90e32dd9b14d1f9eebb3c57a351d15$LR•IPV4
CinemaWorld,mitv://generationnexxxt.com:19806/b132ee920a4c47b284c08292e8c215f7$LR•IPV4
壹电视电影台,mitv://generationnexxxt.com:19806/8ce448f9cbae4feb805286d5b11bcf4d$LR•IPV4
采昌影剧台,mitv://generationnexxxt.com:19806/2f739a4b287f479bbd28c962f1eb6367$LR•IPV4
天映频道,mitv://generationnexxxt.com:19806/179f2b9026a9449198a6486cb1bc8481$LR•IPV4
tvN Movies HD,mitv://generationnexxxt.com:19806/2272a99a946d4f7fac4cbf0dc62fd58b$LR•IPV4
私人影院,mitv://generationnexxxt.com:19806/1b0075d4c3324fcea02675e856556cd0$LR•IPV4
东森电影台,mitv://generationnexxxt.com:19806/90fe82037af64fd3bfc08879b08f3e2f$LR•IPV4
纬来电影台,mitv://generationnexxxt.com:19806/73fb2db46b6c4ec885e3709d9b7a4983$LR•IPV4
龙祥电影,mitv://generationnexxxt.com:19806/1c325d3c69ec458c852b173bf2e397a9$LR•IPV4
HBO,mitv://generationnexxxt.com:19806/ccabaebf243e4385a8f39a6abf31f8bb$LR•IPV4
东森洋片台,mitv://generationnexxxt.com:19806/29384d5c65734485903a3e592c9ef54f$LR•IPV4
AXN,mitv://generationnexxxt.com:19806/6c01776274094a4191d223378054782b$LR•IPV4
好莱坞电影台,mitv://generationnexxxt.com:19806/c4810d15af404015859a5fc5059e4716$LR•IPV4
CINEMAX,mitv://generationnexxxt.com:19806/a7ef892dc3d54789b8a29e5b8b06882e$LR•IPV4
HBO强档巨献,mitv://generationnexxxt.com:19806/7199aae1ab984d4fa9562d1babe7ba06$LR•IPV4
HBO原创巨献,mitv://generationnexxxt.com:19806/39c393cd52cb4a1b9b51a542f897570e$LR•IPV4
BOO,mitv://generationnexxxt.com:19806/b98310cd5c794352bca4cffc500b0cc6$LR•IPV4
HITS Movies,mitv://generationnexxxt.com:19806/0ea3b9948f824611b4a575cc5a8b4c13$LR•IPV4
影迷数位电影台,mitv://generationnexxxt.com:19806/68111c16e7bc42d3bc27791997d39a4b$LR•IPV4
CHC动作电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8$LR•IPV6『线路1』
CHC动作电影,http://59.173.243.210:9901/tsfile/live/1012_1.m3u8$LR•IPV4『线路2』
CHC动作电影,https://pi.0472.org/chc/dz.m3u8$LR•IPV4『线路3』
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.131:11111$LR•IPV4『线路4』
CHC动作电影,http://qjrhc.jydjd.top:2911/udp/224.1.100.132:11111$LR•IPV4『线路5』
CHC动作电影,http://58.19.38.162:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路6』
CHC动作电影,mitv://generationnexxxt.com:19806/ba97d7744f9b4bbaac3d6bb6b9e3798b$LR•IPV4『线路7』
CHC高清电影,mitv://generationnexxxt.com:19806/c77364a223374152b5dfccd162cc159a$LR•IPV4
CHC家庭影院,http://[2001:250:5800:1005::155]:80/liverespath/449d51febadb152094085d373b9af94a6ac5f1dd/index.m3u8$LR•IPV6『线路1』
CHC家庭影院,http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8$LR•IPV4『线路2』
CHC家庭影院,http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$LR•IPV4『线路3』
CHC家庭影院,https://pi.0472.org/chc/jt.m3u8$LR•IPV4『线路4』
CHC家庭影院,http://qjrhc.jydjd.top:2911/udp/224.1.100.149:11111$LR•IPV4『线路5』
CHC家庭影院,http://58.19.38.162:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路6』
CHC家庭影院,mitv://generationnexxxt.com:19806/9151cec1ea824240b5ee3be1a48ae2c9$LR•IPV4『线路7』
纬来电影台(B),mitv://generationnexxxt.com:19806/c919ad41b4a9444bbc9fdf332a13724d$LR•IPV4
CINEMAX(B),mitv://generationnexxxt.com:19806/d559fe6e91584b87bff1eaeb0660c6ef$LR•IPV4
CinemaWorld(B),mitv://generationnexxxt.com:19806/023f59ea320a4c6e92921cefdbaa56fa$LR•IPV4
HBO Family(B),mitv://generationnexxxt.com:19806/e8c4b36eccf04b64aee2e9ef6b12a980$LR•IPV4
HBO强档巨献(B),mitv://generationnexxxt.com:19806/55d1f251a1cc4043b0b2a748bcd26242$LR•IPV4
HBO原创巨献(B),mitv://generationnexxxt.com:19806/03579c59806d4cd9b1b3100caacadede$LR•IPV4
amc电影台(B),mitv://generationnexxxt.com:19806/f3c27a21d7c94ce897675ac9dbcf304f$LR•IPV4
影迷数位电影台(B),mitv://generationnexxxt.com:19806/953af90f5a014c74b239928d831a1480$LR•IPV4
WARNER TV(B),mitv://generationnexxxt.com:19806/fcf665244a5740ebb61fcba5ef2f6cee$LR•IPV4
tvN Movies HD(B),mitv://generationnexxxt.com:19806/4cc0c1c2f4204fe0b99ca3552f63894c$LR•IPV4
CHC高清电影(B),mitv://generationnexxxt.com:19806/71dc6da8b03a42059dae9204b5395a89$LR•IPV4
